epoch,mean_best,std_best,min_best,max_best
0,23394173.425882872,0.0,23394173.425882872,23394173.425882872
1,7214858.390226754,0.0,7214858.390226754,7214858.390226754
2,2523094.3053903542,0.0,2523094.3053903542,2523094.3053903542
3,311100.43775375304,0.0,311100.43775375304,311100.43775375304
4,2349.2625672452377,0.0,2349.2625672452377,2349.2625672452377
5,2340.6312106872415,0.0,2340.6312106872415,2340.6312106872415
6,8.163139113845588,0.0,8.163139113845588,8.163139113845588
7,7.018384864697161,0.0,7.018384864697161,7.018384864697161
8,3.237270610218341,0.0,3.237270610218341,3.237270610218341
9,2.453313575256071,0.0,2.453313575256071,2.453313575256071
10,1.9030679771188983,0.0,1.9030679771188983,1.9030679771188983
11,1.0642285542501035,0.0,1.0642285542501035,1.0642285542501035
12,0.7030450669064726,0.0,0.7030450669064726,0.7030450669064726
13,0.6912656066858116,0.0,0.6912656066858116,0.6912656066858116
14,0.45097311706814386,0.0,0.45097311706814386,0.45097311706814386
15,0.23759164573656621,0.0,0.23759164573656621,0.23759164573656621
16,0.14084637940229527,0.0,0.14084637940229527,0.14084637940229527
17,0.1269463210826994,0.0,0.1269463210826994,0.1269463210826994
18,0.09542520627847623,0.0,0.09542520627847623,0.09542520627847623
19,0.09038589894532545,0.0,0.09038589894532545,0.09038589894532545
20,0.0584838037046982,0.0,0.0584838037046982,0.0584838037046982
21,0.045775124287749866,0.0,0.045775124287749866,0.045775124287749866
22,0.037080543084407655,0.0,0.037080543084407655,0.037080543084407655
23,0.0285698202195598,0.0,0.0285698202195598,0.0285698202195598
24,0.008262525088836806,0.0,0.008262525088836806,0.008262525088836806
25,0.008262525088836806,0.0,0.008262525088836806,0.008262525088836806
26,0.005532939809666406,0.0,0.005532939809666406,0.005532939809666406
27,0.00283654586614937,0.0,0.00283654586614937,0.00283654586614937
28,0.002065552871478842,0.0,0.002065552871478842,0.002065552871478842
29,0.001990403956601027,0.0,0.001990403956601027,0.001990403956601027
30,0.0011931036437231772,0.0,0.0011931036437231772,0.0011931036437231772
31,0.0007816642299087051,0.0,0.0007816642299087051,0.0007816642299087051
32,0.0002789733314928753,0.0,0.0002789733314928753,0.0002789733314928753
33,0.0002789733314928753,0.0,0.0002789733314928753,0.0002789733314928753
34,0.0002789733314928753,0.0,0.0002789733314928753,0.0002789733314928753
35,0.00025062003415514915,0.0,0.00025062003415514915,0.00025062003415514915
36,0.00018659510038293174,0.0,0.00018659510038293174,0.00018659510038293174
37,0.00016903366274125878,0.0,0.00016903366274125878,0.00016903366274125878
38,0.00011666096913018803,0.0,0.00011666096913018803,0.00011666096913018803
39,7.842259095539726e-05,0.0,7.842259095539726e-05,7.842259095539726e-05
40,5.505049501988317e-05,0.0,5.505049501988317e-05,5.505049501988317e-05
41,5.2470267558218695e-05,0.0,5.2470267558218695e-05,5.2470267558218695e-05
42,2.487002094302188e-05,0.0,2.487002094302188e-05,2.487002094302188e-05
43,1.5293375927230684e-05,0.0,1.5293375927230684e-05,1.5293375927230684e-05
44,1.140856991616001e-05,0.0,1.140856991616001e-05,1.140856991616001e-05
45,1.140856991616001e-05,0.0,1.140856991616001e-05,1.140856991616001e-05
46,1.1208423879136643e-05,0.0,1.1208423879136643e-05,1.1208423879136643e-05
47,8.247644916251144e-06,0.0,8.247644916251144e-06,8.247644916251144e-06
48,7.68390621928787e-06,0.0,7.68390621928787e-06,7.68390621928787e-06
49,5.234822589410756e-06,0.0,5.234822589410756e-06,5.234822589410756e-06
50,2.3319368000213903e-06,0.0,2.3319368000213903e-06,2.3319368000213903e-06
51,1.5955976843179686e-06,0.0,1.5955976843179686e-06,1.5955976843179686e-06
52,1.2280568561600688e-06,0.0,1.2280568561600688e-06,1.2280568561600688e-06
53,9.945829270974592e-07,0.0,9.945829270974592e-07,9.945829270974592e-07
54,7.169294151031501e-07,0.0,7.169294151031501e-07,7.169294151031501e-07
55,4.6499819303225433e-07,0.0,4.6499819303225433e-07,4.6499819303225433e-07
56,2.3818829656480771e-07,0.0,2.3818829656480771e-07,2.3818829656480771e-07
57,2.327886305907488e-07,0.0,2.327886305907488e-07,2.327886305907488e-07
58,1.8558631197767986e-07,0.0,1.8558631197767986e-07,1.8558631197767986e-07
59,1.495511807504216e-07,0.0,1.495511807504216e-07,1.495511807504216e-07
60,1.2445524451766212e-07,0.0,1.2445524451766212e-07,1.2445524451766212e-07
61,1.0047467157858169e-07,0.0,1.0047467157858169e-07,1.0047467157858169e-07
62,7.48594810438076e-08,0.0,7.48594810438076e-08,7.48594810438076e-08
63,5.580455145813264e-08,0.0,5.580455145813264e-08,5.580455145813264e-08
64,2.5671350037496194e-08,0.0,2.5671350037496194e-08,2.5671350037496194e-08
65,2.5671350037496194e-08,0.0,2.5671350037496194e-08,2.5671350037496194e-08
66,1.6866498940767516e-08,0.0,1.6866498940767516e-08,1.6866498940767516e-08
67,1.3805454246904702e-08,0.0,1.3805454246904702e-08,1.3805454246904702e-08
68,9.413846989020608e-09,0.0,9.413846989020608e-09,9.413846989020608e-09
69,5.868318072035742e-09,0.0,5.868318072035742e-09,5.868318072035742e-09
70,3.952814075622892e-09,0.0,3.952814075622892e-09,3.952814075622892e-09
71,2.3911633834101766e-09,0.0,2.3911633834101766e-09,2.3911633834101766e-09
72,2.094536309059606e-09,0.0,2.094536309059606e-09,2.094536309059606e-09
73,1.6771855969288485e-09,0.0,1.6771855969288485e-09,1.6771855969288485e-09
74,1.0482093750472112e-09,0.0,1.0482093750472112e-09,1.0482093750472112e-09
75,7.391731490737089e-10,0.0,7.391731490737089e-10,7.391731490737089e-10
76,4.734492604727498e-10,0.0,4.734492604727498e-10,4.734492604727498e-10
77,4.6103067977370845e-10,0.0,4.6103067977370845e-10,4.6103067977370845e-10
78,3.2344066754272584e-10,0.0,3.2344066754272584e-10,3.2344066754272584e-10
79,1.8531850666050725e-10,0.0,1.8531850666050725e-10,1.8531850666050725e-10
80,1.8531850666050725e-10,0.0,1.8531850666050725e-10,1.8531850666050725e-10
81,9.826133464651995e-11,0.0,9.826133464651995e-11,9.826133464651995e-11
82,8.711716090343605e-11,0.0,8.711716090343605e-11,8.711716090343605e-11
83,5.2212140728545374e-11,0.0,5.2212140728545374e-11,5.2212140728545374e-11
84,5.2212140728545374e-11,0.0,5.2212140728545374e-11,5.2212140728545374e-11
85,2.935817635491866e-11,0.0,2.935817635491866e-11,2.935817635491866e-11
86,2.3069896477256158e-11,0.0,2.3069896477256158e-11,2.3069896477256158e-11
87,1.5263929741668126e-11,0.0,1.5263929741668126e-11,1.5263929741668126e-11
88,1.3203095013682078e-11,0.0,1.3203095013682078e-11,1.3203095013682078e-11
89,8.104424250773659e-12,0.0,8.104424250773659e-12,8.104424250773659e-12
90,6.0906215452153864e-12,0.0,6.0906215452153864e-12,6.0906215452153864e-12
91,1.60115554784437e-12,0.0,1.60115554784437e-12,1.60115554784437e-12
92,1.60115554784437e-12,0.0,1.60115554784437e-12,1.60115554784437e-12
93,1.2106463973398944e-12,0.0,1.2106463973398944e-12,1.2106463973398944e-12
94,1.2106463973398944e-12,0.0,1.2106463973398944e-12,1.2106463973398944e-12
95,1.0343624993351644e-12,0.0,1.0343624993351644e-12,1.0343624993351644e-12
96,7.182477472591255e-13,0.0,7.182477472591255e-13,7.182477472591255e-13
97,6.305909257441956e-13,0.0,6.305909257441956e-13,6.305909257441956e-13
98,5.046429581789559e-13,0.0,5.046429581789559e-13,5.046429581789559e-13
99,4.347536300500292e-13,0.0,4.347536300500292e-13,4.347536300500292e-13
100,3.4099883616834725e-13,0.0,3.4099883616834725e-13,3.4099883616834725e-13
101,3.28083933186035e-13,0.0,3.28083933186035e-13,3.28083933186035e-13
102,2.1686359153185014e-13,0.0,2.1686359153185014e-13,2.1686359153185014e-13
103,1.9410777229100025e-13,0.0,1.9410777229100025e-13,1.9410777229100025e-13
104,1.3697590883604634e-13,0.0,1.3697590883604634e-13,1.3697590883604634e-13
105,1.2376577784856531e-13,0.0,1.2376577784856531e-13,1.2376577784856531e-13
106,1.0420583689325504e-13,0.0,1.0420583689325504e-13,1.0420583689325504e-13
107,7.391109451939404e-14,0.0,7.391109451939404e-14,7.391109451939404e-14
108,3.0525768018162085e-14,0.0,3.0525768018162085e-14,3.0525768018162085e-14
109,2.5227079248978448e-14,0.0,2.5227079248978448e-14,2.5227079248978448e-14
110,1.725753759989385e-14,0.0,1.725753759989385e-14,1.725753759989385e-14
111,1.3691308892343605e-14,0.0,1.3691308892343605e-14,1.3691308892343605e-14
112,1.0713799873481933e-14,0.0,1.0713799873481933e-14,1.0713799873481933e-14
113,9.4862900187604e-15,0.0,9.4862900187604e-15,9.4862900187604e-15
114,6.021624032859742e-15,0.0,6.021624032859742e-15,6.021624032859742e-15
115,6.021624032859742e-15,0.0,6.021624032859742e-15,6.021624032859742e-15
116,5.0981573980691885e-15,0.0,5.0981573980691885e-15,5.0981573980691885e-15
117,4.441001155438222e-15,0.0,4.441001155438222e-15,4.441001155438222e-15
118,3.011032889039071e-15,0.0,3.011032889039071e-15,3.011032889039071e-15
119,2.912533249406363e-15,0.0,2.912533249406363e-15,2.912533249406363e-15
120,2.170955798761469e-15,0.0,2.170955798761469e-15,2.170955798761469e-15
121,1.4104723208991924e-15,0.0,1.4104723208991924e-15,1.4104723208991924e-15
122,1.0612479290137119e-15,0.0,1.0612479290137119e-15,1.0612479290137119e-15
123,7.819243287328224e-16,0.0,7.819243287328224e-16,7.819243287328224e-16
124,6.580233124985364e-16,0.0,6.580233124985364e-16,6.580233124985364e-16
125,3.6744052647456105e-16,0.0,3.6744052647456105e-16,3.6744052647456105e-16
126,2.874640572459883e-16,0.0,2.874640572459883e-16,2.874640572459883e-16
127,2.2544590832871464e-16,0.0,2.2544590832871464e-16,2.2544590832871464e-16
128,2.0695232964297804e-16,0.0,2.0695232964297804e-16,2.0695232964297804e-16
129,1.1738026002696526e-16,0.0,1.1738026002696526e-16,1.1738026002696526e-16
130,1.166387768436592e-16,0.0,1.166387768436592e-16,1.166387768436592e-16
131,7.022817340570722e-17,0.0,7.022817340570722e-17,7.022817340570722e-17
132,4.015445813740402e-17,0.0,4.015445813740402e-17,4.015445813740402e-17
133,3.738360273998988e-17,0.0,3.738360273998988e-17,3.738360273998988e-17
134,2.1990071142900364e-17,0.0,2.1990071142900364e-17,2.1990071142900364e-17
135,1.3218231740407677e-17,0.0,1.3218231740407677e-17,1.3218231740407677e-17
136,3.821600647046519e-18,0.0,3.821600647046519e-18,3.821600647046519e-18
137,3.821600647046518e-18,0.0,3.821600647046518e-18,3.821600647046518e-18
138,3.26044389588534e-18,0.0,3.26044389588534e-18,3.26044389588534e-18
139,3.0463077424141207e-18,0.0,3.0463077424141207e-18,3.0463077424141207e-18
140,1.717302185376415e-18,0.0,1.717302185376415e-18,1.717302185376415e-18
141,1.011751148720525e-18,0.0,1.011751148720525e-18,1.011751148720525e-18
142,1.011751148720525e-18,0.0,1.011751148720525e-18,1.011751148720525e-18
143,6.926990107138103e-19,0.0,6.926990107138103e-19,6.926990107138103e-19
144,4.498369060229815e-19,0.0,4.498369060229815e-19,4.498369060229815e-19
145,3.4935628441221183e-19,0.0,3.4935628441221183e-19,3.4935628441221183e-19
146,3.283888653314626e-19,0.0,3.283888653314626e-19,3.283888653314626e-19
147,2.6642634792216397e-19,0.0,2.6642634792216397e-19,2.6642634792216397e-19
148,2.531940254409405e-19,0.0,2.531940254409405e-19,2.531940254409405e-19
149,2.3149111254078776e-19,0.0,2.3149111254078776e-19,2.3149111254078776e-19
150,1.960784632653101e-19,0.0,1.960784632653101e-19,1.960784632653101e-19
151,1.2354008726377134e-19,0.0,1.2354008726377134e-19,1.2354008726377134e-19
152,1.0867675941481458e-19,0.0,1.0867675941481458e-19,1.0867675941481458e-19
153,6.537557768868106e-20,0.0,6.537557768868106e-20,6.537557768868106e-20
154,6.259421120480822e-20,0.0,6.259421120480822e-20,6.259421120480822e-20
155,4.018194992929216e-20,0.0,4.018194992929216e-20,4.018194992929216e-20
156,3.8776368618866993e-20,0.0,3.8776368618866993e-20,3.8776368618866993e-20
157,3.097961107427579e-20,0.0,3.097961107427579e-20,3.097961107427579e-20
158,2.5812837885437962e-20,0.0,2.5812837885437962e-20,2.5812837885437962e-20
159,1.8751372284122477e-20,0.0,1.8751372284122477e-20,1.8751372284122477e-20
160,1.1364961051137455e-20,0.0,1.1364961051137455e-20,1.1364961051137455e-20
161,8.504450376287326e-21,0.0,8.504450376287326e-21,8.504450376287326e-21
162,7.000478211110857e-21,0.0,7.000478211110857e-21,7.000478211110857e-21
163,5.922735436700983e-21,0.0,5.922735436700983e-21,5.922735436700983e-21
164,2.4107565384235794e-21,0.0,2.4107565384235794e-21,2.4107565384235794e-21
165,2.4107565384235794e-21,0.0,2.4107565384235794e-21,2.4107565384235794e-21
166,2.272973799243795e-21,0.0,2.272973799243795e-21,2.272973799243795e-21
167,1.7834816319383858e-21,0.0,1.7834816319383858e-21,1.7834816319383858e-21
168,1.3846420689470108e-21,0.0,1.3846420689470108e-21,1.3846420689470108e-21
169,1.2210267651651344e-21,0.0,1.2210267651651344e-21,1.2210267651651344e-21
170,6.228463794096644e-22,0.0,6.228463794096644e-22,6.228463794096644e-22
171,4.2021864314344355e-22,0.0,4.2021864314344355e-22,4.2021864314344355e-22
172,2.6874893567106894e-22,0.0,2.6874893567106894e-22,2.6874893567106894e-22
173,1.2430206239140066e-22,0.0,1.2430206239140066e-22,1.2430206239140066e-22
174,1.2143595516782748e-22,0.0,1.2143595516782748e-22,1.2143595516782748e-22
175,1.1346611184509915e-22,0.0,1.1346611184509915e-22,1.1346611184509915e-22
176,7.634380107347252e-23,0.0,7.634380107347252e-23,7.634380107347252e-23
177,6.267403037000046e-23,0.0,6.267403037000046e-23,6.267403037000046e-23
178,5.956911676108379e-23,0.0,5.956911676108379e-23,5.956911676108379e-23
179,5.280529530417462e-23,0.0,5.280529530417462e-23,5.280529530417462e-23
180,5.185722984248815e-23,0.0,5.185722984248815e-23,5.185722984248815e-23
181,3.969972700982986e-23,0.0,3.969972700982986e-23,3.969972700982986e-23
182,3.2519770875249504e-23,0.0,3.2519770875249504e-23,3.2519770875249504e-23
183,2.501773871532513e-23,0.0,2.501773871532513e-23,2.501773871532513e-23
184,2.4057987449060628e-23,0.0,2.4057987449060628e-23,2.4057987449060628e-23
185,1.3520402737481695e-23,0.0,1.3520402737481695e-23,1.3520402737481695e-23
186,1.0348608059056145e-23,0.0,1.0348608059056145e-23,1.0348608059056145e-23
187,6.909302075435027e-24,0.0,6.909302075435027e-24,6.909302075435027e-24
188,2.735350521764293e-24,0.0,2.735350521764293e-24,2.735350521764293e-24
189,2.4365235223824565e-24,0.0,2.4365235223824565e-24,2.4365235223824565e-24
190,1.6400362268098973e-24,0.0,1.6400362268098973e-24,1.6400362268098973e-24
191,9.891048328207762e-25,0.0,9.891048328207762e-25,9.891048328207762e-25
192,6.013947637709308e-25,0.0,6.013947637709308e-25,6.013947637709308e-25
193,6.013947637709308e-25,0.0,6.013947637709308e-25,6.013947637709308e-25
194,5.331604770034642e-25,0.0,5.331604770034642e-25,5.331604770034642e-25
195,4.62255931352638e-25,0.0,4.62255931352638e-25,4.62255931352638e-25
196,3.4991687510852393e-25,0.0,3.4991687510852393e-25,3.4991687510852393e-25
197,2.9289217119137e-25,0.0,2.9289217119137e-25,2.9289217119137e-25
198,2.2473862019019843e-25,0.0,2.2473862019019843e-25,2.2473862019019843e-25
199,1.4634460430840352e-25,0.0,1.4634460430840352e-25,1.4634460430840352e-25
200,1.1524625764606198e-25,0.0,1.1524625764606198e-25,1.1524625764606198e-25
201,7.954900326984018e-26,0.0,7.954900326984018e-26,7.954900326984018e-26
202,4.5777447065482786e-26,0.0,4.5777447065482786e-26,4.5777447065482786e-26
203,4.2982207731094294e-26,0.0,4.2982207731094294e-26,4.2982207731094294e-26
204,3.498293455919662e-26,0.0,3.498293455919662e-26,3.498293455919662e-26
205,2.944847391922703e-26,0.0,2.944847391922703e-26,2.944847391922703e-26
206,2.2784181342227303e-26,0.0,2.2784181342227303e-26,2.2784181342227303e-26
207,2.2732411315679985e-26,0.0,2.2732411315679985e-26,2.2732411315679985e-26
208,1.8956414730122756e-26,0.0,1.8956414730122756e-26,1.8956414730122756e-26
209,1.561071907402595e-26,0.0,1.561071907402595e-26,1.561071907402595e-26
210,1.426884695272238e-26,0.0,1.426884695272238e-26,1.426884695272238e-26
211,1.252240576156354e-26,0.0,1.252240576156354e-26,1.252240576156354e-26
212,9.9004162913059e-27,0.0,9.9004162913059e-27,9.9004162913059e-27
213,9.194144772554151e-27,0.0,9.194144772554151e-27,9.194144772554151e-27
214,6.53897701623864e-27,0.0,6.53897701623864e-27,6.53897701623864e-27
215,6.409203234353961e-27,0.0,6.409203234353961e-27,6.409203234353961e-27
216,5.80091051666084e-27,0.0,5.80091051666084e-27,5.80091051666084e-27
217,3.802820492554923e-27,0.0,3.802820492554923e-27,3.802820492554923e-27
218,3.802820492554923e-27,0.0,3.802820492554923e-27,3.802820492554923e-27
219,3.137285765632306e-27,0.0,3.137285765632306e-27,3.137285765632306e-27
220,2.6705806600086075e-27,0.0,2.6705806600086075e-27,2.6705806600086075e-27
221,2.2905089114212634e-27,0.0,2.2905089114212634e-27,2.2905089114212634e-27
222,1.8792758520339263e-27,0.0,1.8792758520339263e-27,1.8792758520339263e-27
223,1.7591554220195385e-27,0.0,1.7591554220195385e-27,1.7591554220195385e-27
224,1.2058140733858926e-27,0.0,1.2058140733858926e-27,1.2058140733858926e-27
225,8.635807777714715e-28,0.0,8.635807777714715e-28,8.635807777714715e-28
226,8.419992690378549e-28,0.0,8.419992690378549e-28,8.419992690378549e-28
227,6.02683522297088e-28,0.0,6.02683522297088e-28,6.02683522297088e-28
228,5.610887573921102e-28,0.0,5.610887573921102e-28,5.610887573921102e-28
229,5.199825497411445e-28,0.0,5.199825497411445e-28,5.199825497411445e-28
230,4.332838795538975e-28,0.0,4.332838795538975e-28,4.332838795538975e-28
231,2.9910095986893443e-28,0.0,2.9910095986893443e-28,2.9910095986893443e-28
232,2.745310603835104e-28,0.0,2.745310603835104e-28,2.745310603835104e-28
233,1.8819075632457592e-28,0.0,1.8819075632457592e-28,1.8819075632457592e-28
234,1.4831520066519452e-28,0.0,1.4831520066519452e-28,1.4831520066519452e-28
235,1.3509061469766403e-28,0.0,1.3509061469766403e-28,1.3509061469766403e-28
236,8.30221696161829e-29,0.0,8.30221696161829e-29,8.30221696161829e-29
237,4.9066826587229747e-29,0.0,4.9066826587229747e-29,4.9066826587229747e-29
238,4.9066826587229747e-29,0.0,4.9066826587229747e-29,4.9066826587229747e-29
239,4.9066826587229747e-29,0.0,4.9066826587229747e-29,4.9066826587229747e-29
240,3.670014124694853e-29,0.0,3.670014124694853e-29,3.670014124694853e-29
241,2.8853048917199295e-29,0.0,2.8853048917199295e-29,2.8853048917199295e-29
242,2.3490607430143584e-29,0.0,2.3490607430143584e-29,2.3490607430143584e-29
243,1.9307570955272393e-29,0.0,1.9307570955272393e-29,1.9307570955272393e-29
244,1.3200902997667012e-29,0.0,1.3200902997667012e-29,1.3200902997667012e-29
245,1.1673717588965708e-29,0.0,1.1673717588965708e-29,1.1673717588965708e-29
246,8.567577774657976e-30,0.0,8.567577774657976e-30,8.567577774657976e-30
247,5.431855676404454e-30,0.0,5.431855676404454e-30,5.431855676404454e-30
248,5.356667371375576e-30,0.0,5.356667371375576e-30,5.356667371375576e-30
249,3.774015180275921e-30,0.0,3.774015180275921e-30,3.774015180275921e-30
250,2.535387544422379e-30,0.0,2.535387544422379e-30,2.535387544422379e-30
251,2.535387544422379e-30,0.0,2.535387544422379e-30,2.535387544422379e-30
252,2.2395647049644997e-30,0.0,2.2395647049644997e-30,2.2395647049644997e-30
253,1.623267122760584e-30,0.0,1.623267122760584e-30,1.623267122760584e-30
254,1.623267122760584e-30,0.0,1.623267122760584e-30,1.623267122760584e-30
255,1.2769078815619835e-30,0.0,1.2769078815619835e-30,1.2769078815619835e-30
256,1.0649015132838367e-30,0.0,1.0649015132838367e-30,1.0649015132838367e-30
257,7.431941753733927e-31,0.0,7.431941753733927e-31,7.431941753733927e-31
258,7.185422720852361e-31,0.0,7.185422720852361e-31,7.185422720852361e-31
259,5.213270457799831e-31,0.0,5.213270457799831e-31,5.213270457799831e-31
260,4.535343117375524e-31,0.0,4.535343117375524e-31,4.535343117375524e-31
261,3.931371486815687e-31,0.0,3.931371486815687e-31,3.931371486815687e-31
262,3.4383334210525545e-31,0.0,3.4383334210525545e-31,3.4383334210525545e-31
263,1.5771147227967294e-31,0.0,1.5771147227967294e-31,1.5771147227967294e-31
264,1.478507109644103e-31,0.0,1.478507109644103e-31,1.478507109644103e-31
265,1.4661811580000246e-31,0.0,1.4661811580000246e-31,1.4661811580000246e-31
266,1.0717507053895188e-31,0.0,1.0717507053895188e-31,1.0717507053895188e-31
267,7.882538175757176e-32,0.0,7.882538175757176e-32,7.882538175757176e-32
268,7.759278659316393e-32,0.0,7.759278659316393e-32,7.759278659316393e-32
269,6.773202527790128e-32,0.0,6.773202527790128e-32,6.773202527790128e-32
270,5.417347846941514e-32,0.0,5.417347846941514e-32,5.417347846941514e-32
271,4.9243097811783815e-32,0.0,4.9243097811783815e-32,4.9243097811783815e-32
